Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices
il était une fois toi et moi,"Chaussée de Nivelles 13, Arquennes, 7181, Belgium","Arquennes, Belgium",€€,Modern Cuisine,4.2755422,50.5568404,+3267685378,https://guide.michelin.com/en/hainaut/arquennes/restaurant/il-etait-une-fois-toi-et-moi,https://www.il-etait-une-fois-toi-et-moi.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Les 4 Saisons,"Rue de Bastogne 108, Marche-en-Famenne, 6900, Belgium","Marche-en-Famenne, Belgium",€€,Modern Cuisine,5.3665525,50.2111394,+3284321810,https://guide.michelin.com/en/be-luxembourg/marche-en-famenne/restaurant/les-4-saisons-1202176,https://www.les-4-saisons-restaurant.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Kamakura,"4 rue Münster, 2160, Luxembourg",Luxembourg,€€,Japanese,6.136076,49.6088551,+352470604,https://guide.michelin.com/en/luxembourg/luxembourg/restaurant/kamakura,http://www.kamakura.lu/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Valet parking,Visa credit card"
Les Potes au Feu,"avenue de la Plante 4, Namur, 5000, Belgium","Namur, Belgium",€€,Modern French,4.8621577,50.4562085,+3281640444,https://guide.michelin.com/en/namur/namur/restaurant/les-potes-au-feu,https://www.lespotesaufeu.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Strofilia,"rue du Marché aux Porcs 11, Brussels, 1000, Belgium","Brussels, Belgium",€€,Greek,4.3459105,50.8530093,+3225123293,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/strofilia,https://www.strofilia.brussels/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card"
Arti'Choc,"Haasstraße 38, Eupen, 4700, Belgium","Eupen, Belgium",€€,Traditional Cuisine,6.0382506,50.6232946,+3287553604,https://guide.michelin.com/en/liege/eupen/restaurant/arti-choc,http://www.artichoc-eupen.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
5 Flavors Mmei,"Volkstraat 37, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€,Chinese,4.395742,51.2108635,+3232813037,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/5-flavors-mmei,https://www.5flavors-mmei.be/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Chez Chen,"chaussée de Dinant 873, Wépion, 5100, Belgium","Wépion, Belgium",€€,Chinese,4.8705114,50.4257564,+3281747441,https://guide.michelin.com/en/namur/wpion/restaurant/chez-chen,https://chezchenwepion.be,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Le Coin des Saveurs,"avenue de Spa 28, Verviers, 4800, Belgium","Verviers, Belgium",€€,Modern Cuisine,5.8628632,50.5833439,+3287232360,https://guide.michelin.com/en/liege/verviers/restaurant/le-coin-des-saveurs,https://www.lecoindessaveurs.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Lucana,"chaussée de Tirlemont 118, Wanze, 4520, Belgium","Wanze, Belgium",€€,"Italian, Modern French",5.2214156,50.540469,+3285240800,https://guide.michelin.com/en/liege/wanze/restaurant/lucana,https://www.lucana.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Bistronome,"373 route d'Arlon, Strassen, 8011, Luxembourg","Strassen, Luxembourg",€€,Creative French,6.0561726,49.6221429,+35226313190,https://guide.michelin.com/en/luxembourg/strassen/restaurant/bistronome,http://www.bistronome.lu/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Magnific,"Tournebride 35, Lanaken, 3620, Belgium","Lanaken, Belgium",€€,"Modern French, Mediterranean Cuisine",5.6776169,50.9013936,+3289216366,https://guide.michelin.com/en/vlaams-gewest/lanaken/restaurant/magnific,https://sites.google.com/view/restaurantmagnific,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Bienvenue,"Markt 20, Maaseik, 3680, Belgium","Maaseik, Belgium",€€,Modern Cuisine,5.791728,51.0942167,+3289852882,https://guide.michelin.com/en/be-limburg/maaseik/restaurant/bienvenue,https://www.restaurant-bienvenue.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Le Saint Michel,"rue de l'Église 17, La Roche-en-Ardenne, 6980, Belgium","La Roche-en-Ardenne, Belgium",€€,Classic Cuisine,5.5755279,50.182417,+32496027280,https://guide.michelin.com/en/be-luxembourg/la-roche-en-ardenne/restaurant/le-saint-michel,https://www.lesaintmichel.be/,Bib Gourmand,Credit cards not accepted
Cœur de Bœuf,"avenue du Général Gracia 23, Profondeville, 5170, Belgium","Profondeville, Belgium",€€,"Grills, Traditional Cuisine",4.8777143,50.3904318,+3281265605,https://guide.michelin.com/en/namur/profondeville/restaurant/c%C5%93ur-de-b%C5%93uf,https://www.coeurdeboeuf.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Maru,"chaussée de Waterloo 510, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,"Korean, Asian",4.3598302,50.8200542,+3223461111,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/maru418671,,Bib Gourmand,"Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
Tou.Gou,"Smedenstraat 47, Brugge, 8000, Belgium","Brugge, Belgium",€€,"Market Cuisine, Creative French",3.2144932,51.2052119,+3250705802,https://guide.michelin.com/en/west-vlaanderen/brugge/restaurant/tou-gou,https://www.tougou.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Sel et Poivre,"rue de la Fontaine 3, Hollain, 7620, Belgium","Hollain, Belgium",€€,Market Cuisine,3.4265227,50.5390201,+3269344667,https://guide.michelin.com/en/hainaut/hollain/restaurant/sel-et-poivre210488,https://www.seletpoivre.net/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Terrace,Visa credit card"
Le Val d'Heure,"rue de la Station 25, Montigny-le-Tilleul, 6110, Belgium","Montigny-le-Tilleul, Belgium",€€,Creative French,4.3965885,50.3674213,+3271181898,https://guide.michelin.com/en/hainaut/montigny-le-tilleul/restaurant/le-val-d-heure,https://www.levaldheure.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
L'Ôthentique,"rue des Grottes 15c, Han-sur-Lesse, 5580, Belgium","Han-sur-Lesse, Belgium",€€,Country cooking,5.188642,50.124897,+3284401939,https://guide.michelin.com/en/namur/han-sur-lesse/restaurant/l-othentique,https://www.othentique.be/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
L'Embellie,"rue de la Station 115, Soignies, 7060, Belgium","Soignies, Belgium",€€,Modern Cuisine,4.0678216,50.5732237,+3267333148,https://guide.michelin.com/en/hainaut/soignies/restaurant/l-embellie210430,http://www.restaurantlembellie.be,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Bizie Lizie,"Vlaamse Kaai 16, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,Belgian,4.3928018,51.2112573,+3232386197,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/bizie-lizie,https://bizielizie.be/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
French Kiss,"rue Léopold I 470, Jette, 1090, Belgium","Jette, Belgium",€€,"Meats and Grills, Classic Cuisine",4.3269827,50.8729379,+3224252293,https://guide.michelin.com/en/bruxelles-capitale/jette/restaurant/french-kiss,https://www.restaurantfrenchkiss.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Comptoir de l'Eau Vive,"place des Jardins de Baseilles 14, Erpent, 5101, Belgium","Erpent, Belgium",€€,Belgian,4.9046574,50.4412368,+3281306536,https://guide.michelin.com/en/namur/erpent/restaurant/comptoir-de-l-eau-vive,https://www.eau-vive.be/le-comptoir,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Borse van Amsterdam,"Grote Markt 26, Aalst, 9300, Belgium","Aalst, Belgium",€€,Classic Cuisine,4.0382135,50.9384633,+3253211581,https://guide.michelin.com/en/oost-vlaanderen/aalst/restaurant/borse-van-amsterdam,https://www.borsevanamsterdam.be/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
De Gebrande Winning,"Zepperenweg 7, Sint-Truiden, 3800, Belgium","Sint-Truiden, Belgium",€€,Modern Cuisine,5.1954385,50.8166897,+3211682047,https://guide.michelin.com/en/be-limburg/sint-truiden/restaurant/de-gebrande-winning,https://www.degebrandewinning.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Bistrot L'îlot,"Kribbestraat 15, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,Market Cuisine,4.4101331,51.2301524,+3234344133,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/bistrot-l-ilot,https://bistrotlilot.be/,Bib Gourmand,"Credit card / Debit card accepted,Maestro,Mastercard credit card,Terrace,Visa credit card"
Ni Shifu,"Breydelstraat 8, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€,"Chinese, Sichuan",4.4194158,51.2188994,+3232316404,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/ni-shifu,https://www.nishifu.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Elea Ouzeri,"Sint-Jansplein 25, Kontich, 2550, Belgium","Kontich, Belgium",€€,Greek,4.4461496,51.1338557,+32472261427,https://guide.michelin.com/en/antwerpen/kontich/restaurant/elea-ouzeri,https://elea-ouzeri.be/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
L'Echappée Belle,"rue de Lanaye 121, Lanaye, 4600, Belgium","Lanaye, Belgium",€€,"Market Cuisine, Modern Cuisine",5.6902808,50.7726006,+3243791420,https://guide.michelin.com/en/liege/lanaye/restaurant/l-echappee-belle548416,https://eb-restaurant.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
dis-moi où ?,"rue Sainte-Anne 5, Nivelles, 1400, Belgium","Nivelles, Belgium",€€,Traditional Cuisine,4.3230082,50.5991158,+3267646464,https://guide.michelin.com/en/brabant-wallon/nivelles/restaurant/dis-moi-ou,http://www.dis-moiou.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
l'Apropos,"rue Bonry 146, Neupré, 4120, Belgium","Neupré, Belgium",€€,"Mediterranean Cuisine, Market Cuisine",5.4875526,50.5429039,+3243821300,https://guide.michelin.com/en/liege/neupr/restaurant/l-apropos,https://lapropos.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
L'Entre D'Eux,"rue Saint-Antoine 84, Pont-à-Celles, 6230, Belgium","Pont-à-Celles, Belgium",€€,French Contemporary,4.3438898,50.5015211,+3271957668,https://guide.michelin.com/en/hainaut/pont-a-celles/restaurant/l-entre-d-eux,https://www.lentredeuxpac.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
Michel,"rue Arthur Mahaux 3, Boninne, 5021, Belgium","Boninne, Belgium",€€,Classic Cuisine,4.9325012,50.4954733,+3281215473,https://guide.michelin.com/en/namur/boninne/restaurant/michel,https://www.restaurantmichel.be/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Instroom,"Droogdokkenweg 4, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,"Organic, International",4.4040502,51.2362231,+32493267412,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/instroom,https://www.instroom.academy,Bib Gourmand,"Credit cards not accepted,Maestro,Restaurant offering vegetarian menus"
De Farmasie,"Antwerpsesteenweg 223, Vosselaar, 2350, Belgium","Vosselaar, Belgium",€€,"Seasonal Cuisine, Traditional Cuisine",4.8750466,51.3129222,+3214713272,https://guide.michelin.com/en/antwerpen/vosselaar/restaurant/de-farmasie,https://www.defarmasie.be/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card"
Des Ardennes,"rue de la Hate 1, Corbion, 6838, Belgium","Corbion, Belgium",€€,"Traditional Cuisine, Classic French",5.0096033,49.7966152,+3261250100,https://guide.michelin.com/en/be-luxembourg/corbion/restaurant/des-ardennes,https://www.hoteldesardennes.be/fr,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Le Moulin,"rue de la Lesse 61, Daverdisse, 6929, Belgium","Daverdisse, Belgium",€€,"Modern Cuisine, Classic Cuisine",5.1158029,50.0275637,+3284388183,https://guide.michelin.com/en/be-luxembourg/daverdisse/restaurant/le-moulin,https://www.daverdisse.com/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card"
Fico,"rue Américaine 118, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,"Italian, Sicilian",4.36016,50.8229943,+3222414141,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/fico,https://www.ficosteria.be/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card"
Appel Thaï,"rue du Pommier 439, Anderlecht, 1070, Belgium","Anderlecht, Belgium",€,Thai,4.2627659,50.8323994,+3225279789,https://guide.michelin.com/en/bruxelles-capitale/anderlecht/restaurant/appel-thai,https://www.appelthai.be/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Erasmo,"4 rue du Général-Lambert, Carhaix-Plouguer, 29270, France","Carhaix-Plouguer, France",€€,Modern Cuisine,-3.5728737,48.2762187,+33973894647,https://guide.michelin.com/en/bretagne/carhaix-plouguer_1563515/restaurant/erasmo,https://www.restaurant-erasmo.fr/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
Ose,"3 rue Durantin, Paris, 75018, France","Paris, France",€€,Modern Cuisine,2.3373871,48.8852338,+33142599835,https://guide.michelin.com/en/ile-de-france/paris/restaurant/ose-1203614,https://oseabbesses.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Kwon,"7 rue Ernest-Cresson, Paris, 75014, France","Paris, France",€,Korean,2.32983,48.83249,+33145417155,https://guide.michelin.com/en/ile-de-france/paris/restaurant/kwon,,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted"
L'Ourse,"1 rue Montesquieu, Nantes, 44000, France","Nantes, France",€,Market Cuisine,-1.5657453,47.2130523,+33240730669,https://guide.michelin.com/en/pays-de-la-loire/nantes/restaurant/l-ourse,,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Solelh,"30 avenue de la Libération, L'Isle-sur-la-Sorgue, 84800, France","L'Isle-sur-la-Sorgue, France",€€,Modern Cuisine,5.0485989,43.9180452,+33490890142,https://guide.michelin.com/en/provence-alpes-cote-dazur/l-isle-sur-la-sorgue/restaurant/solelh,http://www.solelh-restaurant.fr,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Terrace,Wheelchair access"
L'As des Neiges,"624 rue du Centre, Les Gets, 74260, France","Les Gets, France",€€,Savoyard,6.6665858,46.1570565,+33450806253,https://guide.michelin.com/en/auvergne-rhone-alpes/les-gets/restaurant/l-as-des-neiges,http://www.asdesneiges-lesgets.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
L'Orangerie,"9 rue de la Prépoise, Pornic, 44210, France","Pornic, France",€€,Modern Cuisine,-2.1007568,47.1153064,+33240828852,https://guide.michelin.com/en/pays-de-la-loire/pornic/restaurant/l-orangerie-1200220,http://www.restaurant-orangerie.com,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
